x,y,surveydate,crownspcom,ladderspco,depthorgan,surfacefco,deadanddow,ladderfuel,ladderfu_1,stemperha_,overstoryc,crownclosu,fuelstrata,stemperha1,deadanddyi,pest,fueltype,creationda,editdate,ladderclos,health,fueltype_c,feature_id,ctr_lat,ctr_lon,image,row,lin,xoff,yoff,20190809 10m: b4 central wavelength 665 nm,20190809 10m: b3 central wavelength 560 nm,20190809 10m: b2 central wavelength 490 nm,20190809 10m: b8 central wavelength 842 nm,20190809 20m: b5 central wavelength 705 nm,20190809 20m: b6 central wavelength 740 nm,20190809 20m: b7 central wavelength 783 nm,20190809 20m: b8a central wavelength 865 nm,20190809 20m: b11 central wavelength 1610 nm,20190809 20m: b12 central wavelength 2190 nm,20190809 60m: b1 central wavelength 443 nm,20190809 60m: b9 central wavelength 945 nm,20190908 10m: b4 central wavelength 665 nm,20190908 10m: b3 central wavelength 560 nm,20190908 10m: b2 central wavelength 490 nm,20190908 10m: b8 central wavelength 842 nm,20190908 20m: b5 central wavelength 705 nm,20190908 20m: b6 central wavelength 740 nm,20190908 20m: b7 central wavelength 783 nm,20190908 20m: b8a central wavelength 865 nm,20190908 20m: b11 central wavelength 1610 nm,20190908 20m: b12 central wavelength 2190 nm,20190908 60m: b1 central wavelength 443 nm,20190908 60m: b9 central wavelength 945 nm,20200405 10m: b4 central wavelength 665 nm,20200405 10m: b3 central wavelength 560 nm,20200405 10m: b2 central wavelength 490 nm,20200405 10m: b8 central wavelength 842 nm,20200405 20m: b5 central wavelength 705 nm,20200405 20m: b6 central wavelength 740 nm,20200405 20m: b7 central wavelength 783 nm,20200405 20m: b8a central wavelength 865 nm,20200405 20m: b11 central wavelength 1610 nm,20200405 20m: b12 central wavelength 2190 nm,20200405 60m: b1 central wavelength 443 nm,20200405 60m: b9 central wavelength 945 nm,20200915 10m: b4 central wavelength 665 nm,20200915 10m: b3 central wavelength 560 nm,20200915 10m: b2 central wavelength 490 nm,20200915 10m: b8 central wavelength 842 nm,20200915 20m: b5 central wavelength 705 nm,20200915 20m: b6 central wavelength 740 nm,20200915 20m: b7 central wavelength 783 nm,20200915 20m: b8a central wavelength 865 nm,20200915 20m: b11 central wavelength 1610 nm,20200915 20m: b12 central wavelength 2190 nm,20200915 60m: b1 central wavelength 443 nm,20200915 60m: b9 central wavelength 945 nm
-130.786934533383,58.078222857996,2020/07/29,0,0,1 - <2,Deadfines,10-25,Elevateddead,Scattered,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,20 - 40,None,Old burn. Former m2 50% conifer. Windfall area with lots of dead and down.,57,-130.786934533383,58.078222857996,raster_epsg_32609.bin,9454,6119,2,0,545,489,315,1941,855.125,1515.5,1685.0625,1801.375,1761.5,1169.875,201.16667175293,1750.54162597656,491,464,298,1804,820.75,1324.625,1439.1875,1615.6875,1639.9375,1050.6875,134.6875,1548.91662597656,5377,5553,5171,5386,4914.9375,4690.9375,4438.75,4407.3125,740.9375,667.875,3546.72924804688,3772.14575195312,434,344,206,1390,659.9375,1024.25,1137.5,1380.25,1614.375,1045.4375,57.5416679382324,1298.29162597656
-130.786934533383,58.078222857996,2020/07/29,0,0,1 - <2,Deadfines,10-25,Elevateddead,Scattered,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,20 - 40,None,Old burn. Former m2 50% conifer. Windfall area with lots of dead and down.,57,-130.786934533383,58.078222857996,raster_epsg_32609.bin,9456,6120,2,1,385,393,236,1474,758.3125,1375.25,1544.625,1683.1875,1578.5,982.5,208.055557250977,1798.51391601562,316,312,166,1233,702.6875,1167.9375,1309.125,1453.625,1435.5625,882,147.3125,1583.36108398438,3270,3361,2842,3529,3520.4375,3413.0625,3305.3125,3376.625,759.375,637.625,3279.10424804688,3572.85424804688,437,344,195,1112,669.25,958.875,1057.125,1253,1568.375,1017.0625,67.9583358764648,1300.93054199219
-130.786934533383,58.078222857996,2020/07/29,0,0,1 - <2,Deadfines,10-25,Elevateddead,Scattered,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,20 - 40,None,Old burn. Former m2 50% conifer. Windfall area with lots of dead and down.,57,-130.786934533383,58.078222857996,raster_epsg_32609.bin,9458,6122,2,2,368,417,241,1746,741.3125,1480.0625,1633.1875,1785.5625,1514.3125,921.1875,210.388885498047,1824.51391601562,366,361,217,1525,721.0625,1225.0625,1355.9375,1530.3125,1388.25,847.5625,159.47917175293,1601.02783203125,2329,2037,1760,2814,2648.0625,2891.625,2851.8125,2819.1875,770.125,628.0625,2809.27075195312,3125.6875,417,318,194,1106,635.375,893.25,1018.9375,1179.5,1537.3125,996.375,80.9583358764648,1264.59716796875
-130.786934533383,58.078222857996,2020/07/29,0,0,1 - <2,Deadfines,10-25,Elevateddead,Scattered,<500,Absent,<20,>10,901 - 1200,>75,,Unclassified,2020/08/04,2020/08/04,20 - 40,None,Old burn. Former m2 50% conifer. Windfall area with lots of dead and down.,57,-130.786934533383,58.078222857996,raster_epsg_32609.bin,9461,6122,3,0,387,374,223,1607,792.875,1527.6875,1687.0625,1841.5625,1602.1875,977.625,225.91667175293,1946.90283203125,356,342,190,1343,759.0625,1297.9375,1453.5625,1622,1488,912.6875,173.79167175293,1763.30554199219,4239,4198,3913,4289,3489.1875,3460.125,3357.6875,3324.875,823,679.25,2499.4931640625,2996.8125,504,394,238,1336,747.6875,1086.25,1246,1436.8125,1706.125,1100.0625,86.1319427490234,1467.01391601562
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8079,6961,0,0,554,459,320,1355,821.0625,1136.8125,1259.0625,1458.625,1997.5625,1559.875,373.416656494141,1463.39587402344,444,405,253,1456,770.5625,1164.5,1293.25,1448.1875,1797.875,1357.875,324.083343505859,1484.89587402344,1168,1120,888,1611,1178.8125,1249.5625,1309.375,1439.3125,1433,1260.6875,855.729187011719,2017.64587402344,541,483,262,1376,808.375,1118.5625,1208.9375,1356.4375,1645.4375,1196.5625,280.3125,1378.52087402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8076,6961,-3,0,685,593,415,1438,898.1875,1221.6875,1344.9375,1492.6875,1999.3125,1609.1875,337.875,1487.14587402344,570,505,336,1438,819.5,1184.25,1304.25,1433.5625,1791.875,1391,290.104156494141,1518.5625,1019,831,544,1442,1324.8125,1368,1419.4375,1524.6875,1387.9375,1254.5625,880,2025,488,437,251,1362,803.75,1084.1875,1206.9375,1352,1626.1875,1199.75,250.1875,1386.52087402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8074,6959,-2,-2,832,679,499,1506,1035.6875,1295.5,1415.25,1590.9375,2130.3125,1775.9375,334.208343505859,1525.47912597656,698,600,411,1694,965.6875,1395.25,1516.1875,1622.125,1954.75,1564.1875,284.770843505859,1604.89587402344,1084,794,568,1583,1262.625,1383.25,1421.9375,1536.875,1582.3125,1440.8125,928,2066.66674804688,741,607,387,1520,969.8125,1235.6875,1322.6875,1487,1815.5,1419.3125,248.1875,1443.85412597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8072,6958,-2,-1,910,733,502,1520,1101.5625,1323.1875,1425.75,1563.1875,2126.125,1831.4375,340.791656494141,1554.85412597656,828,706,472,1670,1048.1875,1429.3125,1538,1613,1949.625,1596.875,287.666656494141,1641.89587402344,1119,812,477,1538,1242.5,1341.9375,1434.4375,1525.9375,1586.1875,1445.4375,886.104187011719,2052.58325195312,780,637,437,1468,1012.3125,1229.25,1309.125,1464.25,1841.0625,1488.9375,253.0625,1478.83337402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8070,6958,-2,0,1034,871,637,1469,1153.25,1398,1491.875,1630,2070.3125,1773.125,338.958343505859,1594.27087402344,962,777,567,1472,1091.8125,1414.25,1503.75,1588.625,1906.4375,1565.3125,287.333343505859,1644.47912597656,1085,838,518,1453,1250.625,1379.0625,1448.3125,1542.4375,1574.8125,1431,861.520812988281,2046.91662597656,890,727,535,1362,1060.3125,1300.625,1388,1503.5,1800.9375,1454.375,246.3125,1528.16662597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8068,6959,-2,1,741,730,421,1991,1165.6875,1541.0625,1671.8125,1814.875,2013.0625,1609.625,315.375,1630.8125,717,696,425,1849,1085.5625,1454,1558.9375,1683.875,1866.125,1453.125,267.166656494141,1607.4375,1198,883,647,1632,1323.75,1434.875,1506.125,1568.75,1586.25,1412,950.395812988281,2079.75,719,681,394,1826,1138.375,1516.5,1637.375,1749.75,1736.625,1336.4375,223.77082824707,1546.66662597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8066,6961,-2,2,602,473,294,1768,911.1875,1436.9375,1592.5,1783.25,1939.5625,1386.1875,260.166656494141,1653.83337402344,440,427,257,1544,811.375,1271.3125,1429.8125,1558.9375,1689.6875,1220.5,216.70832824707,1512.20837402344,1480,1261,1085,1924,1774.75,1850.1875,1870.9375,1915.0625,1266.625,1153.3125,1255.02087402344,2186.02075195312,661,610,290,1806,1001.75,1459.5,1588,1749.5625,1654.1875,1107.625,182.1875,1509.64587402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8065,6959,-1,-2,837,722,471,1900,1117.6875,1505.4375,1664.5,1779.8125,2079.25,1572.5,303.666656494141,1643,703,656,439,1850,1029.6875,1430,1535.125,1730.9375,1865.5625,1418.4375,257.458343505859,1590.125,1131,939,674,1687,1377.9375,1458.5,1514.75,1625.9375,1586.625,1412.75,979.479187011719,2077.47924804688,756,702,404,2028,1186.375,1624.3125,1730.75,1913.4375,1807.875,1316.75,210.64582824707,1580.1875
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8064,6958,-1,-1,929,799,576,1765,1153.625,1500.125,1635.0625,1755.375,2113.0625,1663.375,320.333343505859,1633.66662597656,837,750,496,1737,1082.5625,1458.4375,1540.5,1730.75,1912.3125,1494.375,274.458343505859,1627.125,1192,933,731,1675,1273.625,1328.375,1406.25,1542.625,1656.5625,1479.8125,841.3125,2018.97912597656,806,720,436,2040,1210.75,1627.0625,1716.4375,1906.8125,1853.1875,1376.1875,220.64582824707,1622.52087402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8063,6958,-1,0,762,664,439,1779,1130.375,1508.375,1651.1875,1806.625,2113.6875,1660.625,314.166656494141,1621.83337402344,692,630,421,1741,1064.1875,1463.3125,1570.5,1716.75,1922.9375,1492.125,269.541656494141,1618.375,1167,871,618,1622,1275.875,1304.625,1404.25,1536.875,1635.6875,1469.4375,850.4375,2011.77087402344,752,700,413,1878,1218.75,1674.1875,1755.8125,1971.9375,1867.0625,1349.5625,215.10417175293,1625.72912597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8062,6959,-1,1,723,662,445,1902,1035.4375,1454.75,1606.6875,1822.8125,2037.3125,1544,289.166656494141,1603.5,698,614,420,1802,950.75,1394.3125,1511.0625,1629.6875,1841.0625,1386.75,244.54167175293,1559.04162597656,1075,833,640,1569,1355.5,1382.6875,1488.0625,1573.5625,1504.875,1350.6875,1016.77081298828,2057.10424804688,716,680,370,2106,1175.5625,1703.6875,1823.8125,2024,1822,1231.875,196.9375,1578.89587402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8061,6961,-1,2,482,461,241,1594,795.25,1290.6875,1432.1875,1618.4375,1845.3125,1344.0625,249.33332824707,1574.66662597656,414,371,189,1293,673.8125,1084.25,1199.8125,1368.875,1631.6875,1193.8125,201.29167175293,1444.29162597656,1365,1273,1157,1830,1641.9375,1657,1696.5,1712.8125,1155.4375,1030.8125,1350.22912597656,2156.22924804688,474,514,216,1814,887.125,1377.4375,1482.3125,1681.8125,1624.5625,1044.125,169.0625,1471.10412597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8061,6958,0,-3,760,737,474,1880,1058.5625,1428.5,1564.1875,1733.625,2038.4375,1611.0625,301.833343505859,1598.16662597656,695,605,423,1786,988.4375,1382.6875,1498.6875,1606.0625,1857.375,1448.0625,259.708343505859,1600.875,1115,832,568,1543,1176.5,1229.9375,1332.375,1432,1536.9375,1392.25,868.6875,1997.35412597656,656,684,357,2338,1141.5625,1670.9375,1855,1970.5625,1826.9375,1291.4375,204.02082824707,1632.14587402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8061,6956,0,-2,912,716,505,1559,1115.5,1350,1473.5625,1572.3125,2205.25,1897.6875,325.895843505859,1606.09033203125,839,696,503,1652,1052.4375,1414.875,1522.1875,1697.5625,2011.625,1653.625,287.194458007812,1677.15283203125,1000,742,509,1537,1209.6875,1293.75,1382.375,1529.3125,1604.125,1451.375,658.048583984375,1938.05554199219,775,657,412,1528,1087.25,1432.125,1553.75,1698.625,1908.6875,1488.8125,222.097229003906,1695.52783203125
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8061,6955,0,-1,756,578,391,1534,1056.5,1278.5,1412.6875,1541.4375,2288.75,1989.0625,321.520843505859,1598.4375,698,590,388,1735,997.8125,1452.625,1571.0625,1739.1875,2076.375,1704.375,283.75,1673.125,979,746,485,1609,1229.5625,1366.25,1448.625,1614.4375,1645.875,1467.625,718.3125,1978.33337402344,756,656,361,1764,1057.75,1410.875,1512.25,1668.875,1955.5625,1541.9375,223.29167175293,1661.25
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8061,6956,0,1,912,716,505,1559,1115.5,1350,1473.5625,1572.3125,2205.25,1897.6875,325.895843505859,1606.09033203125,839,696,503,1652,1052.4375,1414.875,1522.1875,1697.5625,2011.625,1653.625,287.194458007812,1677.15283203125,1000,742,509,1537,1209.6875,1293.75,1382.375,1529.3125,1604.125,1451.375,658.048583984375,1938.05554199219,775,657,412,1528,1087.25,1432.125,1553.75,1698.625,1908.6875,1488.8125,222.097229003906,1695.52783203125
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8061,6958,0,2,760,737,474,1880,1058.5625,1428.5,1564.1875,1733.625,2038.4375,1611.0625,301.833343505859,1598.16662597656,695,605,423,1786,988.4375,1382.6875,1498.6875,1606.0625,1857.375,1448.0625,259.708343505859,1600.875,1115,832,568,1543,1176.5,1229.9375,1332.375,1432,1536.9375,1392.25,868.6875,1997.35412597656,656,684,357,2338,1141.5625,1670.9375,1855,1970.5625,1826.9375,1291.4375,204.02082824707,1632.14587402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8061,6961,0,3,482,461,241,1594,795.25,1290.6875,1432.1875,1618.4375,1845.3125,1344.0625,249.33332824707,1574.66662597656,414,371,189,1293,673.8125,1084.25,1199.8125,1368.875,1631.6875,1193.8125,201.29167175293,1444.29162597656,1365,1273,1157,1830,1641.9375,1657,1696.5,1712.8125,1155.4375,1030.8125,1350.22912597656,2156.22924804688,474,514,216,1814,887.125,1377.4375,1482.3125,1681.8125,1624.5625,1044.125,169.0625,1471.10412597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8062,6959,1,-2,723,662,445,1902,1035.4375,1454.75,1606.6875,1822.8125,2037.3125,1544,289.166656494141,1603.5,698,614,420,1802,950.75,1394.3125,1511.0625,1629.6875,1841.0625,1386.75,244.54167175293,1559.04162597656,1075,833,640,1569,1355.5,1382.6875,1488.0625,1573.5625,1504.875,1350.6875,1016.77081298828,2057.10424804688,716,680,370,2106,1175.5625,1703.6875,1823.8125,2024,1822,1231.875,196.9375,1578.89587402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8063,6958,1,-1,762,664,439,1779,1130.375,1508.375,1651.1875,1806.625,2113.6875,1660.625,314.166656494141,1621.83337402344,692,630,421,1741,1064.1875,1463.3125,1570.5,1716.75,1922.9375,1492.125,269.541656494141,1618.375,1167,871,618,1622,1275.875,1304.625,1404.25,1536.875,1635.6875,1469.4375,850.4375,2011.77087402344,752,700,413,1878,1218.75,1674.1875,1755.8125,1971.9375,1867.0625,1349.5625,215.10417175293,1625.72912597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8064,6958,1,0,929,799,576,1765,1153.625,1500.125,1635.0625,1755.375,2113.0625,1663.375,320.333343505859,1633.66662597656,837,750,496,1737,1082.5625,1458.4375,1540.5,1730.75,1912.3125,1494.375,274.458343505859,1627.125,1192,933,731,1675,1273.625,1328.375,1406.25,1542.625,1656.5625,1479.8125,841.3125,2018.97912597656,806,720,436,2040,1210.75,1627.0625,1716.4375,1906.8125,1853.1875,1376.1875,220.64582824707,1622.52087402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8065,6959,1,1,837,722,471,1900,1117.6875,1505.4375,1664.5,1779.8125,2079.25,1572.5,303.666656494141,1643,703,656,439,1850,1029.6875,1430,1535.125,1730.9375,1865.5625,1418.4375,257.458343505859,1590.125,1131,939,674,1687,1377.9375,1458.5,1514.75,1625.9375,1586.625,1412.75,979.479187011719,2077.47924804688,756,702,404,2028,1186.375,1624.3125,1730.75,1913.4375,1807.875,1316.75,210.64582824707,1580.1875
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8066,6961,1,2,602,473,294,1768,911.1875,1436.9375,1592.5,1783.25,1939.5625,1386.1875,260.166656494141,1653.83337402344,440,427,257,1544,811.375,1271.3125,1429.8125,1558.9375,1689.6875,1220.5,216.70832824707,1512.20837402344,1480,1261,1085,1924,1774.75,1850.1875,1870.9375,1915.0625,1266.625,1153.3125,1255.02087402344,2186.02075195312,661,610,290,1806,1001.75,1459.5,1588,1749.5625,1654.1875,1107.625,182.1875,1509.64587402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8068,6959,2,-2,741,730,421,1991,1165.6875,1541.0625,1671.8125,1814.875,2013.0625,1609.625,315.375,1630.8125,717,696,425,1849,1085.5625,1454,1558.9375,1683.875,1866.125,1453.125,267.166656494141,1607.4375,1198,883,647,1632,1323.75,1434.875,1506.125,1568.75,1586.25,1412,950.395812988281,2079.75,719,681,394,1826,1138.375,1516.5,1637.375,1749.75,1736.625,1336.4375,223.77082824707,1546.66662597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8070,6958,2,-1,1034,871,637,1469,1153.25,1398,1491.875,1630,2070.3125,1773.125,338.958343505859,1594.27087402344,962,777,567,1472,1091.8125,1414.25,1503.75,1588.625,1906.4375,1565.3125,287.333343505859,1644.47912597656,1085,838,518,1453,1250.625,1379.0625,1448.3125,1542.4375,1574.8125,1431,861.520812988281,2046.91662597656,890,727,535,1362,1060.3125,1300.625,1388,1503.5,1800.9375,1454.375,246.3125,1528.16662597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8072,6958,2,0,910,733,502,1520,1101.5625,1323.1875,1425.75,1563.1875,2126.125,1831.4375,340.791656494141,1554.85412597656,828,706,472,1670,1048.1875,1429.3125,1538,1613,1949.625,1596.875,287.666656494141,1641.89587402344,1119,812,477,1538,1242.5,1341.9375,1434.4375,1525.9375,1586.1875,1445.4375,886.104187011719,2052.58325195312,780,637,437,1468,1012.3125,1229.25,1309.125,1464.25,1841.0625,1488.9375,253.0625,1478.83337402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8074,6959,2,1,832,679,499,1506,1035.6875,1295.5,1415.25,1590.9375,2130.3125,1775.9375,334.208343505859,1525.47912597656,698,600,411,1694,965.6875,1395.25,1516.1875,1622.125,1954.75,1564.1875,284.770843505859,1604.89587402344,1084,794,568,1583,1262.625,1383.25,1421.9375,1536.875,1582.3125,1440.8125,928,2066.66674804688,741,607,387,1520,969.8125,1235.6875,1322.6875,1487,1815.5,1419.3125,248.1875,1443.85412597656
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8076,6961,2,2,685,593,415,1438,898.1875,1221.6875,1344.9375,1492.6875,1999.3125,1609.1875,337.875,1487.14587402344,570,505,336,1438,819.5,1184.25,1304.25,1433.5625,1791.875,1391,290.104156494141,1518.5625,1019,831,544,1442,1324.8125,1368,1419.4375,1524.6875,1387.9375,1254.5625,880,2025,488,437,251,1362,803.75,1084.1875,1206.9375,1352,1626.1875,1199.75,250.1875,1386.52087402344
-131.016909283557,57.9994090339727,2020/07/29,0,0,1 - <2,Pinegrass,Absent,Absent,Absent,<500,Absent,<20,<3,<400,<20,,O1,2020/08/04,2020/08/04,,None,Standing grass.,58,-131.016909283557,57.9994090339727,raster_epsg_32609.bin,8079,6961,3,0,554,459,320,1355,821.0625,1136.8125,1259.0625,1458.625,1997.5625,1559.875,373.416656494141,1463.39587402344,444,405,253,1456,770.5625,1164.5,1293.25,1448.1875,1797.875,1357.875,324.083343505859,1484.89587402344,1168,1120,888,1611,1178.8125,1249.5625,1309.375,1439.3125,1433,1260.6875,855.729187011719,2017.64587402344,541,483,262,1376,808.375,1118.5625,1208.9375,1356.4375,1645.4375,1196.5625,280.3125,1378.52087402344
-131.084784049067,57.9648351253822,2020/07/29,0,0,2 - <5,Deadfines,Scattered,Absent,Absent,<500,Deciduous,20 - 40,>10,901 - 1200,<20,,D1,2020/08/04,2020/08/04,<20,None,Green aspen stand. Unburned,59,-131.084784049067,57.9648351253822,raster_epsg_32609.bin,7666,7334,0,0,274,316,153,1882,657.1875,1576.9375,1819.125,1923.0625,1528.9375,883.1875,161.6875,1910.35412597656,280,314,177,1827,696.125,1588.1875,1763.125,1893.4375,1427.875,806.6875,139.83332824707,1939.52087402344,2430,2482,1936,3110,2695.875,2742.75,2702.9375,2654.75,902.5,786.125,2314.58325195312,2957.45825195312,316,360,151,1848,783.75,1535.875,1679.1875,1912.75,1316.25,770.875,82.7916641235352,1824.45837402344
