feature_id,ctr_lat,ctr_lon,image,row,lin,xoff,yoff,20190809 10m: B4 central wavelength 665 nm,20190809 10m: B3 central wavelength 560 nm,20190809 10m: B2 central wavelength 490 nm,20190809 10m: B8 central wavelength 842 nm,20190809 20m: B5 central wavelength 705 nm,20190809 20m: B6 central wavelength 740 nm,20190809 20m: B7 central wavelength 783 nm,20190809 20m: B8A central wavelength 865 nm,20190809 20m: B11 central wavelength 1610 nm,20190809 20m: B12 central wavelength 2190 nm,20190809 60m: B1 central wavelength 443 nm,20190809 60m: B9 central wavelength 945 nm,20190908 10m: B4 central wavelength 665 nm,20190908 10m: B3 central wavelength 560 nm,20190908 10m: B2 central wavelength 490 nm,20190908 10m: B8 central wavelength 842 nm,20190908 20m: B5 central wavelength 705 nm,20190908 20m: B6 central wavelength 740 nm,20190908 20m: B7 central wavelength 783 nm,20190908 20m: B8A central wavelength 865 nm,20190908 20m: B11 central wavelength 1610 nm,20190908 20m: B12 central wavelength 2190 nm,20190908 60m: B1 central wavelength 443 nm,20190908 60m: B9 central wavelength 945 nm,20200405 10m: B4 central wavelength 665 nm,20200405 10m: B3 central wavelength 560 nm,20200405 10m: B2 central wavelength 490 nm,20200405 10m: B8 central wavelength 842 nm,20200405 20m: B5 central wavelength 705 nm,20200405 20m: B6 central wavelength 740 nm,20200405 20m: B7 central wavelength 783 nm,20200405 20m: B8A central wavelength 865 nm,20200405 20m: B11 central wavelength 1610 nm,20200405 20m: B12 central wavelength 2190 nm,20200405 60m: B1 central wavelength 443 nm,20200405 60m: B9 central wavelength 945 nm,20200915 10m: B4 central wavelength 665 nm,20200915 10m: B3 central wavelength 560 nm,20200915 10m: B2 central wavelength 490 nm,20200915 10m: B8 central wavelength 842 nm,20200915 20m: B5 central wavelength 705 nm,20200915 20m: B6 central wavelength 740 nm,20200915 20m: B7 central wavelength 783 nm,20200915 20m: B8A central wavelength 865 nm,20200915 20m: B11 central wavelength 1610 nm,20200915 20m: B12 central wavelength 2190 nm,20200915 60m: B1 central wavelength 443 nm,20200915 60m: B9 central wavelength 945 nm
58,-131.01690928355669,57.99940903397273,raster_epsg_32609.bin,8064,6958,1,0,929.0,799.0,576.0,1765.0,1153.625,1500.125,1635.0625,1755.375,2113.0625,1663.375,320.333343505859,1633.66662597656,837.0,750.0,496.0,1737.0,1082.5625,1458.4375,1540.5,1730.75,1912.3125,1494.375,274.458343505859,1627.125,1192.0,933.0,731.0,1675.0,1273.625,1328.375,1406.25,1542.625,1656.5625,1479.8125,841.3125,2018.97912597656,806.0,720.0,436.0,2040.0,1210.75,1627.0625,1716.4375,1906.8125,1853.1875,1376.1875,220.64582824707,1622.52087402344
58,-131.01690928355669,57.99940903397273,raster_epsg_32609.bin,8065,6959,1,1,837.0,722.0,471.0,1900.0,1117.6875,1505.4375,1664.5,1779.8125,2079.25,1572.5,303.666656494141,1643.0,703.0,656.0,439.0,1850.0,1029.6875,1430.0,1535.125,1730.9375,1865.5625,1418.4375,257.458343505859,1590.125,1131.0,939.0,674.0,1687.0,1377.9375,1458.5,1514.75,1625.9375,1586.625,1412.75,979.479187011719,2077.47924804688,756.0,702.0,404.0,2028.0,1186.375,1624.3125,1730.75,1913.4375,1807.875,1316.75,210.64582824707,1580.1875
58,-131.01690928355669,57.99940903397273,raster_epsg_32609.bin,8066,6961,1,2,602.0,473.0,294.0,1768.0,911.1875,1436.9375,1592.5,1783.25,1939.5625,1386.1875,260.166656494141,1653.83337402344,440.0,427.0,257.0,1544.0,811.375,1271.3125,1429.8125,1558.9375,1689.6875,1220.5,216.70832824707,1512.20837402344,1480.0,1261.0,1085.0,1924.0,1774.75,1850.1875,1870.9375,1915.0625,1266.625,1153.3125,1255.02087402344,2186.02075195312,661.0,610.0,290.0,1806.0,1001.75,1459.5,1588.0,1749.5625,1654.1875,1107.625,182.1875,1509.64587402344
58,-131.01690928355669,57.99940903397273,raster_epsg_32609.bin,8068,6959,2,-2,741.0,730.0,421.0,1991.0,1165.6875,1541.0625,1671.8125,1814.875,2013.0625,1609.625,315.375,1630.8125,717.0,696.0,425.0,1849.0,1085.5625,1454.0,1558.9375,1683.875,1866.125,1453.125,267.166656494141,1607.4375,1198.0,883.0,647.0,1632.0,1323.75,1434.875,1506.125,1568.75,1586.25,1412.0,950.395812988281,2079.75,719.0,681.0,394.0,1826.0,1138.375,1516.5,1637.375,1749.75,1736.625,1336.4375,223.77082824707,1546.66662597656
58,-131.01690928355669,57.99940903397273,raster_epsg_32609.bin,8070,6958,2,-1,1034.0,871.0,637.0,1469.0,1153.25,1398.0,1491.875,1630.0,2070.3125,1773.125,338.958343505859,1594.27087402344,962.0,777.0,567.0,1472.0,1091.8125,1414.25,1503.75,1588.625,1906.4375,1565.3125,287.333343505859,1644.47912597656,1085.0,838.0,518.0,1453.0,1250.625,1379.0625,1448.3125,1542.4375,1574.8125,1431.0,861.520812988281,2046.91662597656,890.0,727.0,535.0,1362.0,1060.3125,1300.625,1388.0,1503.5,1800.9375,1454.375,246.3125,1528.16662597656
58,-131.01690928355669,57.99940903397273,raster_epsg_32609.bin,8072,6958,2,0,910.0,733.0,502.0,1520.0,1101.5625,1323.1875,1425.75,1563.1875,2126.125,1831.4375,340.791656494141,1554.85412597656,828.0,706.0,472.0,1670.0,1048.1875,1429.3125,1538.0,1613.0,1949.625,1596.875,287.666656494141,1641.89587402344,1119.0,812.0,477.0,1538.0,1242.5,1341.9375,1434.4375,1525.9375,1586.1875,1445.4375,886.104187011719,2052.58325195312,780.0,637.0,437.0,1468.0,1012.3125,1229.25,1309.125,1464.25,1841.0625,1488.9375,253.0625,1478.83337402344
58,-131.01690928355669,57.99940903397273,raster_epsg_32609.bin,8074,6959,2,1,832.0,679.0,499.0,1506.0,1035.6875,1295.5,1415.25,1590.9375,2130.3125,1775.9375,334.208343505859,1525.47912597656,698.0,600.0,411.0,1694.0,965.6875,1395.25,1516.1875,1622.125,1954.75,1564.1875,284.770843505859,1604.89587402344,1084.0,794.0,568.0,1583.0,1262.625,1383.25,1421.9375,1536.875,1582.3125,1440.8125,928.0,2066.66674804688,741.0,607.0,387.0,1520.0,969.8125,1235.6875,1322.6875,1487.0,1815.5,1419.3125,248.1875,1443.85412597656
58,-131.01690928355669,57.99940903397273,raster_epsg_32609.bin,8076,6961,2,2,685.0,593.0,415.0,1438.0,898.1875,1221.6875,1344.9375,1492.6875,1999.3125,1609.1875,337.875,1487.14587402344,570.0,505.0,336.0,1438.0,819.5,1184.25,1304.25,1433.5625,1791.875,1391.0,290.104156494141,1518.5625,1019.0,831.0,544.0,1442.0,1324.8125,1368.0,1419.4375,1524.6875,1387.9375,1254.5625,880.0,2025.0,488.0,437.0,251.0,1362.0,803.75,1084.1875,1206.9375,1352.0,1626.1875,1199.75,250.1875,1386.52087402344
58,-131.01690928355669,57.99940903397273,raster_epsg_32609.bin,8079,6961,3,0,554.0,459.0,320.0,1355.0,821.0625,1136.8125,1259.0625,1458.625,1997.5625,1559.875,373.416656494141,1463.39587402344,444.0,405.0,253.0,1456.0,770.5625,1164.5,1293.25,1448.1875,1797.875,1357.875,324.083343505859,1484.89587402344,1168.0,1120.0,888.0,1611.0,1178.8125,1249.5625,1309.375,1439.3125,1433.0,1260.6875,855.729187011719,2017.64587402344,541.0,483.0,262.0,1376.0,808.375,1118.5625,1208.9375,1356.4375,1645.4375,1196.5625,280.3125,1378.52087402344
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7666,7334,0,0,274.0,316.0,153.0,1882.0,657.1875,1576.9375,1819.125,1923.0625,1528.9375,883.1875,161.6875,1910.35412597656,280.0,314.0,177.0,1827.0,696.125,1588.1875,1763.125,1893.4375,1427.875,806.6875,139.83332824707,1939.52087402344,2430.0,2482.0,1936.0,3110.0,2695.875,2742.75,2702.9375,2654.75,902.5,786.125,2314.58325195312,2957.45825195312,316.0,360.0,151.0,1848.0,783.75,1535.875,1679.1875,1912.75,1316.25,770.875,82.7916641235352,1824.45837402344
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7663,7334,-3,0,879.0,741.0,541.0,1771.0,980.25,1432.1875,1560.5625,1757.5,1901.5,1395.625,189.08332824707,1860.72912597656,975.0,864.0,648.0,1867.0,1085.375,1518.25,1721.6875,1847.3125,1834.375,1333.375,160.72917175293,1869.97912597656,2193.0,2003.0,1518.0,2602.0,2764.6875,2796.0,2645.375,2769.875,1071.4375,977.9375,2297.64575195312,2897.9375,926.0,772.0,595.0,1582.0,1011.0,1351.9375,1514.9375,1639.5625,1660.3125,1177.75,102.291664123535,1642.22912597656
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7661,7332,-2,-2,456.0,451.0,260.0,1626.0,831.875,1375.75,1559.0625,1707.0625,2037.0625,1400.0625,194.194442749023,1816.0625,419.0,419.0,241.0,1518.0,827.75,1389.3125,1486.0,1648.25,1804.125,1205.6875,163.39582824707,1744.42358398438,3055.0,2897.0,2801.0,3236.0,3360.8125,3344.0625,3226.875,3108.375,913.0,794.0625,2458.8681640625,2991.71533203125,446.0,341.0,221.0,1086.0,709.25,1064.1875,1145.9375,1363.5625,1723.625,1222.3125,109.291664123535,1420.34033203125
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7659,7331,-2,-1,399.0,441.0,233.0,1837.0,801.1875,1506.4375,1647.875,1855.5625,1994.1875,1303.0625,196.527770996094,1801.27087402344,393.0,380.0,236.0,1464.0,765.3125,1250.75,1410.875,1579.75,1731.1875,1113.625,166.4375,1662.96533203125,3061.0,2958.0,2720.0,3138.0,3369.0625,3314.625,3152.875,3120.9375,875.375,755.25,2623.57641601562,3107.5068359375,394.0,342.0,196.0,1118.0,601.8125,887.8125,972.8125,1197.125,1659.4375,1085.5,112.875,1268.71533203125
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7657,7331,-2,0,423.0,436.0,258.0,1934.0,796.3125,1623.125,1809.125,1992.0,1952.4375,1223.0,190.10417175293,1760.91662597656,407.0,424.0,217.0,1665.0,749.125,1313.625,1415.75,1659.6875,1757.125,1091.125,156.8125,1580.52087402344,3298.0,3412.0,3182.0,3485.0,3386.6875,3290.25,3122.9375,3115.25,889.6875,761.5625,2653.875,3030.3125,368.0,307.0,174.0,1090.0,569.5625,889.4375,1008.875,1210.375,1649.9375,1067.3125,102.708335876465,1195.20837402344
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7655,7332,-2,1,371.0,413.0,224.0,2014.0,774.6875,1615.5625,1798.1875,2009.75,1888.25,1173.6875,183.284729003906,1691.41662597656,379.0,405.0,201.0,1543.0,730.1875,1329.1875,1432.4375,1658.4375,1683.125,1043.0625,143.743057250977,1472.59033203125,2967.0,2762.0,2564.0,2978.0,3060.5625,2990.0625,2784.5625,2868.125,936.5625,808.375,2642.90283203125,2870.52075195312,343.0,350.0,173.0,1214.0,563.0625,935.4375,1048.8125,1253.75,1603.75,1065.0625,88.5694427490234,1130.56945800781
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7653,7334,-2,2,361.0,390.0,234.0,1713.0,714.6875,1384.4375,1528.3125,1697.1875,1793.0,1180.1875,178.451385498047,1579.08337402344,345.0,368.0,204.0,1467.0,673.25,1182.4375,1333.25,1434.125,1506.5625,967.875,133.243057250977,1303.09033203125,2234.0,2164.0,2048.0,2461.0,2603.4375,2584.9375,2499.5625,2489.875,951.0625,833.9375,2667.90283203125,2693.35424804688,333.0,263.0,178.0,938.0,498.9375,781.0625,892.9375,1037.9375,1450.4375,987.125,71.2361145019531,1029.23608398438
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7652,7332,-1,-2,390.0,402.0,254.0,1826.0,714.875,1441.0,1606.875,1799.9375,1810.6875,1167.3125,171.513885498047,1603.39587402344,379.0,386.0,185.0,1469.0,680.75,1204.4375,1338.5625,1502.25,1529.0,966.8125,127.180557250977,1325.59033203125,2345.0,2231.0,2152.0,2521.0,2616.3125,2524.25,2473.3125,2488.0625,959.9375,826.4375,2663.70141601562,2700.8681640625,363.0,324.0,214.0,1028.0,503.0625,833.0625,901.0625,1082.4375,1495.625,1016.4375,67.0208358764648,1043.48608398438
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7651,7331,-1,-1,426.0,432.0,249.0,1687.0,704.375,1364.0,1525.375,1668.9375,1834.6875,1228.3125,172.625,1599.72912597656,401.0,397.0,245.0,1486.0,688.75,1189.4375,1295.0625,1476.75,1532.0,976.3125,125.958335876465,1320.3125,2657.0,2470.0,2471.0,2751.0,2648.8125,2584.25,2570.3125,2547.5625,967.4375,823.4375,2694.14575195312,2738.64575195312,401.0,321.0,186.0,1074.0,492.5625,756.0625,869.5625,1042.4375,1496.625,1029.4375,67.0208358764648,1053.875
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7650,7331,-1,0,458.0,401.0,268.0,1488.0,699.3125,1298.6875,1446.5625,1591.625,1816.8125,1229.9375,175.930557250977,1568.27087402344,393.0,361.0,196.0,1201.0,674.75,1152.4375,1251.125,1428.1875,1498.75,961.8125,126.097221374512,1279.13195800781,2446.0,2461.0,2174.0,2770.0,2595.25,2544.5625,2522.6875,2546.9375,971.0625,823.375,2734.90966796875,2751.07641601562,363.0,312.0,227.0,914.0,481.75,716.1875,835.6875,995.125,1458.8125,1007.75,66.1458358764648,1044.06945800781
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7649,7332,-1,1,419.0,371.0,188.0,1627.0,682.8125,1261.1875,1394.0625,1530.125,1714.3125,1148.9375,178.597229003906,1515.27087402344,395.0,332.0,180.0,1311.0,611.75,1054.4375,1154.625,1296.1875,1351.25,884.3125,126.763885498047,1209.63195800781,2307.0,2297.0,2100.0,2402.0,2350.25,2353.0625,2290.6875,2356.4375,953.5625,804.875,2763.90966796875,2706.07641601562,315.0,238.0,136.0,838.0,431.25,657.1875,738.6875,884.625,1317.3125,894.75,63.1458320617676,1013.90277099609
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7648,7334,-1,2,356.0,301.0,179.0,1236.0,621.9375,1122.3125,1258.3125,1394.125,1626.3125,1076.3125,177.79167175293,1446.97912597656,279.0,302.0,168.0,1003.0,539.8125,968.25,1027.875,1183.375,1282.75,833.125,127.125,1119.39587402344,1907.0,2026.0,1842.0,2140.0,2276.25,2280.875,2269.0,2183.9375,913.6875,789.75,2759.0625,2571.5625,255.0,192.0,133.0,702.0,405.5625,611.625,684.125,819.1875,1208.5,833.375,56.7708320617676,963.208312988281
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7648,7331,0,-3,433.0,441.0,234.0,1627.0,730.125,1298.0,1429.875,1597.375,1796.75,1218.625,182.54167175293,1505.35412597656,487.0,370.0,250.0,1462.0,677.4375,1143.0,1256.25,1395.25,1489.375,971.6875,126.375,1196.77087402344,2423.0,2392.0,2338.0,2792.0,2693.8125,2669.1875,2607.25,2703.125,978.1875,843.0,2816.4375,2775.9375,381.0,329.0,192.0,973.0,494.0625,743.25,837.125,989.25,1424.6875,977.375,64.3958358764648,1024.45837402344
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7648,7329,0,-2,404.0,398.0,230.0,1533.0,716.9375,1314.125,1448.375,1606.8125,1778.1875,1178.625,185.70832824707,1544.27087402344,429.0,377.0,204.0,1368.0,698.75,1150.4375,1291.8125,1457.75,1528.9375,970.1875,125.875,1248.35412597656,2586.0,2465.0,2536.0,2746.0,2689.875,2649.25,2665.125,2669.4375,969.9375,837.1875,2854.6875,2912.1875,329.0,310.0,170.0,980.0,509.0,786.4375,876.4375,1034.875,1448.1875,988.375,69.4791641235352,1065.29162597656
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7648,7328,0,-1,362.0,401.0,178.0,1765.0,702.125,1306.125,1436.5625,1609.6875,1756.125,1148.625,186.20832824707,1562.0,402.0,377.0,192.0,1500.0,692.25,1148.9375,1302.25,1449.5625,1501.8125,942.625,125.604164123535,1283.3125,2366.0,2208.0,2097.0,2534.0,2647.25,2617.3125,2630.5,2617.875,953.875,824.25,2872.5625,2958.22924804688,352.0,307.0,191.0,977.0,502.25,787.0625,874.9375,1026.9375,1428.0625,964.6875,71.8333358764648,1084.54162597656
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7648,7329,0,1,404.0,398.0,230.0,1533.0,716.9375,1314.125,1448.375,1606.8125,1778.1875,1178.625,185.70832824707,1544.27087402344,429.0,377.0,204.0,1368.0,698.75,1150.4375,1291.8125,1457.75,1528.9375,970.1875,125.875,1248.35412597656,2586.0,2465.0,2536.0,2746.0,2689.875,2649.25,2665.125,2669.4375,969.9375,837.1875,2854.6875,2912.1875,329.0,310.0,170.0,980.0,509.0,786.4375,876.4375,1034.875,1448.1875,988.375,69.4791641235352,1065.29162597656
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7648,7331,0,2,433.0,441.0,234.0,1627.0,730.125,1298.0,1429.875,1597.375,1796.75,1218.625,182.54167175293,1505.35412597656,487.0,370.0,250.0,1462.0,677.4375,1143.0,1256.25,1395.25,1489.375,971.6875,126.375,1196.77087402344,2423.0,2392.0,2338.0,2792.0,2693.8125,2669.1875,2607.25,2703.125,978.1875,843.0,2816.4375,2775.9375,381.0,329.0,192.0,973.0,494.0625,743.25,837.125,989.25,1424.6875,977.375,64.3958358764648,1024.45837402344
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7648,7334,0,3,356.0,301.0,179.0,1236.0,621.9375,1122.3125,1258.3125,1394.125,1626.3125,1076.3125,177.79167175293,1446.97912597656,279.0,302.0,168.0,1003.0,539.8125,968.25,1027.875,1183.375,1282.75,833.125,127.125,1119.39587402344,1907.0,2026.0,1842.0,2140.0,2276.25,2280.875,2269.0,2183.9375,913.6875,789.75,2759.0625,2571.5625,255.0,192.0,133.0,702.0,405.5625,611.625,684.125,819.1875,1208.5,833.375,56.7708320617676,963.208312988281
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7649,7332,1,-2,419.0,371.0,188.0,1627.0,682.8125,1261.1875,1394.0625,1530.125,1714.3125,1148.9375,178.597229003906,1515.27087402344,395.0,332.0,180.0,1311.0,611.75,1054.4375,1154.625,1296.1875,1351.25,884.3125,126.763885498047,1209.63195800781,2307.0,2297.0,2100.0,2402.0,2350.25,2353.0625,2290.6875,2356.4375,953.5625,804.875,2763.90966796875,2706.07641601562,315.0,238.0,136.0,838.0,431.25,657.1875,738.6875,884.625,1317.3125,894.75,63.1458320617676,1013.90277099609
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7650,7331,1,-1,458.0,401.0,268.0,1488.0,699.3125,1298.6875,1446.5625,1591.625,1816.8125,1229.9375,175.930557250977,1568.27087402344,393.0,361.0,196.0,1201.0,674.75,1152.4375,1251.125,1428.1875,1498.75,961.8125,126.097221374512,1279.13195800781,2446.0,2461.0,2174.0,2770.0,2595.25,2544.5625,2522.6875,2546.9375,971.0625,823.375,2734.90966796875,2751.07641601562,363.0,312.0,227.0,914.0,481.75,716.1875,835.6875,995.125,1458.8125,1007.75,66.1458358764648,1044.06945800781
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7651,7331,1,0,426.0,432.0,249.0,1687.0,704.375,1364.0,1525.375,1668.9375,1834.6875,1228.3125,172.625,1599.72912597656,401.0,397.0,245.0,1486.0,688.75,1189.4375,1295.0625,1476.75,1532.0,976.3125,125.958335876465,1320.3125,2657.0,2470.0,2471.0,2751.0,2648.8125,2584.25,2570.3125,2547.5625,967.4375,823.4375,2694.14575195312,2738.64575195312,401.0,321.0,186.0,1074.0,492.5625,756.0625,869.5625,1042.4375,1496.625,1029.4375,67.0208358764648,1053.875
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7652,7332,1,1,390.0,402.0,254.0,1826.0,714.875,1441.0,1606.875,1799.9375,1810.6875,1167.3125,171.513885498047,1603.39587402344,379.0,386.0,185.0,1469.0,680.75,1204.4375,1338.5625,1502.25,1529.0,966.8125,127.180557250977,1325.59033203125,2345.0,2231.0,2152.0,2521.0,2616.3125,2524.25,2473.3125,2488.0625,959.9375,826.4375,2663.70141601562,2700.8681640625,363.0,324.0,214.0,1028.0,503.0625,833.0625,901.0625,1082.4375,1495.625,1016.4375,67.0208358764648,1043.48608398438
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7653,7334,1,2,361.0,390.0,234.0,1713.0,714.6875,1384.4375,1528.3125,1697.1875,1793.0,1180.1875,178.451385498047,1579.08337402344,345.0,368.0,204.0,1467.0,673.25,1182.4375,1333.25,1434.125,1506.5625,967.875,133.243057250977,1303.09033203125,2234.0,2164.0,2048.0,2461.0,2603.4375,2584.9375,2499.5625,2489.875,951.0625,833.9375,2667.90283203125,2693.35424804688,333.0,263.0,178.0,938.0,498.9375,781.0625,892.9375,1037.9375,1450.4375,987.125,71.2361145019531,1029.23608398438
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7655,7332,2,-2,371.0,413.0,224.0,2014.0,774.6875,1615.5625,1798.1875,2009.75,1888.25,1173.6875,183.284729003906,1691.41662597656,379.0,405.0,201.0,1543.0,730.1875,1329.1875,1432.4375,1658.4375,1683.125,1043.0625,143.743057250977,1472.59033203125,2967.0,2762.0,2564.0,2978.0,3060.5625,2990.0625,2784.5625,2868.125,936.5625,808.375,2642.90283203125,2870.52075195312,343.0,350.0,173.0,1214.0,563.0625,935.4375,1048.8125,1253.75,1603.75,1065.0625,88.5694427490234,1130.56945800781
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7657,7331,2,-1,423.0,436.0,258.0,1934.0,796.3125,1623.125,1809.125,1992.0,1952.4375,1223.0,190.10417175293,1760.91662597656,407.0,424.0,217.0,1665.0,749.125,1313.625,1415.75,1659.6875,1757.125,1091.125,156.8125,1580.52087402344,3298.0,3412.0,3182.0,3485.0,3386.6875,3290.25,3122.9375,3115.25,889.6875,761.5625,2653.875,3030.3125,368.0,307.0,174.0,1090.0,569.5625,889.4375,1008.875,1210.375,1649.9375,1067.3125,102.708335876465,1195.20837402344
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7659,7331,2,0,399.0,441.0,233.0,1837.0,801.1875,1506.4375,1647.875,1855.5625,1994.1875,1303.0625,196.527770996094,1801.27087402344,393.0,380.0,236.0,1464.0,765.3125,1250.75,1410.875,1579.75,1731.1875,1113.625,166.4375,1662.96533203125,3061.0,2958.0,2720.0,3138.0,3369.0625,3314.625,3152.875,3120.9375,875.375,755.25,2623.57641601562,3107.5068359375,394.0,342.0,196.0,1118.0,601.8125,887.8125,972.8125,1197.125,1659.4375,1085.5,112.875,1268.71533203125
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7661,7332,2,1,456.0,451.0,260.0,1626.0,831.875,1375.75,1559.0625,1707.0625,2037.0625,1400.0625,194.194442749023,1816.0625,419.0,419.0,241.0,1518.0,827.75,1389.3125,1486.0,1648.25,1804.125,1205.6875,163.39582824707,1744.42358398438,3055.0,2897.0,2801.0,3236.0,3360.8125,3344.0625,3226.875,3108.375,913.0,794.0625,2458.8681640625,2991.71533203125,446.0,341.0,221.0,1086.0,709.25,1064.1875,1145.9375,1363.5625,1723.625,1222.3125,109.291664123535,1420.34033203125
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7663,7334,2,2,879.0,741.0,541.0,1771.0,980.25,1432.1875,1560.5625,1757.5,1901.5,1395.625,189.08332824707,1860.72912597656,975.0,864.0,648.0,1867.0,1085.375,1518.25,1721.6875,1847.3125,1834.375,1333.375,160.72917175293,1869.97912597656,2193.0,2003.0,1518.0,2602.0,2764.6875,2796.0,2645.375,2769.875,1071.4375,977.9375,2297.64575195312,2897.9375,926.0,772.0,595.0,1582.0,1011.0,1351.9375,1514.9375,1639.5625,1660.3125,1177.75,102.291664123535,1642.22912597656
59,-131.0847840490672,57.96483512538218,raster_epsg_32609.bin,7666,7334,3,0,274.0,316.0,153.0,1882.0,657.1875,1576.9375,1819.125,1923.0625,1528.9375,883.1875,161.6875,1910.35412597656,280.0,314.0,177.0,1827.0,696.125,1588.1875,1763.125,1893.4375,1427.875,806.6875,139.83332824707,1939.52087402344,2430.0,2482.0,1936.0,3110.0,2695.875,2742.75,2702.9375,2654.75,902.5,786.125,2314.58325195312,2957.45825195312,316.0,360.0,151.0,1848.0,783.75,1535.875,1679.1875,1912.75,1316.25,770.875,82.7916641235352,1824.45837402344
60,-131.08570365085927,57.96498700039624,raster_epsg_32609.bin,7660,7332,0,0,441.0,441.0,250.0,1652.0,789.6875,1405.9375,1568.875,1742.5625,2048.1875,1378.0625,197.08332824707,1807.27087402344,418.0,434.0,195.0,1548.0,758.3125,1330.75,1456.875,1593.75,1766.6875,1148.625,164.77082824707,1707.1875,3278.0,3139.0,3012.0,3331.0,3434.5625,3417.625,3302.875,3168.4375,873.875,750.75,2530.1875,3038.72924804688,393.0,324.0,209.0,1134.0,633.8125,972.3125,1036.8125,1289.125,1711.4375,1164.0,112.708335876465,1350.4375
60,-131.08570365085927,57.96498700039624,raster_epsg_32609.bin,7657,7332,-3,0,462.0,444.0,267.0,1834.0,787.4375,1559.875,1733.875,1917.5,1942.8125,1238.0,193.64582824707,1750.08337402344,418.0,413.0,214.0,1683.0,740.875,1303.375,1422.75,1665.5625,1750.375,1086.375,156.9375,1574.72912597656,3213.0,3173.0,3088.0,3373.0,3335.5625,3244.75,3060.8125,3093.25,904.0625,771.1875,2639.625,3006.9375,357.0,314.0,199.0,1180.0,566.6875,906.3125,1030.625,1236.625,1656.3125,1068.9375,105.291664123535,1196.29162597656
60,-131.08570365085927,57.96498700039624,raster_epsg_32609.bin,7655,7330,-2,-2,346.0,415.0,209.0,2032.0,776.1875,1637.5,1831.125,2006.4375,1902.625,1194.375,176.97917175293,1729.08337402344,354.0,375.0,172.0,1493.0,746.0,1311.125,1432.1875,1618.375,1685.4375,1060.3125,142.27082824707,1512.0625,2934.0,2862.0,2868.0,3061.0,3188.9375,3158.625,3006.25,2962.0625,908.5625,783.3125,2646.29174804688,2914.27075195312,333.0,281.0,150.0,1084.0,570.25,923.3125,1023.625,1200.0625,1600.5625,1038.75,86.2916641235352,1147.29162597656
60,-131.08570365085927,57.96498700039624,raster_epsg_32609.bin,7653,7329,-2,-1,388.0,409.0,206.0,1916.0,733.4375,1462.1875,1631.875,1787.3125,1872.0625,1209.9375,164.631942749023,1713.25,386.0,384.0,201.0,1486.0,723.3125,1236.125,1337.875,1497.875,1608.625,1030.375,126.506942749023,1471.49304199219,2758.0,2563.0,2500.0,2812.0,2902.375,2883.375,2772.0625,2754.125,945.375,812.4375,2613.59716796875,2795.22924804688,334.0,286.0,153.0,1001.0,527.75,820.3125,917.5,1108.0,1538.75,1030.125,72.7638854980469,1118.26391601562
60,-131.08570365085927,57.96498700039624,raster_epsg_32609.bin,7651,7329,-2,0,402.0,390.0,253.0,1637.0,699.25,1310.375,1480.8125,1610.75,1843.0625,1206.875,170.125,1651.14587402344,371.0,377.0,193.0,1488.0,693.9375,1209.0,1293.75,1493.0,1563.8125,994.4375,123.791664123535,1387.0625,2431.0,2220.0,2253.0,2598.0,2655.3125,2645.6875,2588.6875,2557.125,979.9375,828.4375,2688.22924804688,2810.72924804688,348.0,342.0,142.0,991.0,510.875,760.8125,876.0625,1042.0,1491.5625,1021.0,69.6041641235352,1094.375
